<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.12	04:00:00	0.73702	0.73704	0.73639	0.73643	491	0	2
2021.08.12	05:00:00	0.73642	0.73672	0.73625	0.73637	913	0	2
2021.08.12	06:00:00	0.73635	0.73647	0.73551	0.73559	1312	0	2
2021.08.12	07:00:00	0.73559	0.73692	0.73544	0.73682	1419	0	2
2021.08.12	08:00:00	0.73680	0.73697	0.73619	0.73672	1094	0	2
2021.08.12	09:00:00	0.73668	0.73673	0.73581	0.73608	789	0	2
2021.08.12	10:00:00	0.73607	0.73612	0.73544	0.73572	857	0	2
2021.08.12	11:00:00	0.73572	0.73589	0.73532	0.73551	1127	0	2
2021.08.12	12:00:00	0.73551	0.73588	0.73461	0.73533	2063	0	2
2021.08.12	13:00:00	0.73532	0.73532	0.73350	0.73415	2201	0	2
2021.08.12	14:00:00	0.73416	0.73429	0.73364	0.73418	1530	0	2
2021.08.12	15:00:00	0.73420	0.73455	0.73368	0.73440	967	0	2
2021.08.12	16:00:00	0.73440	0.73491	0.73418	0.73421	863	0	2
2021.08.12	17:00:00	0.73419	0.73437	0.73393	0.73417	1023	0	2
2021.08.12	18:00:00	0.73418	0.73420	0.73319	0.73323	1067	0	2
2021.08.12	19:00:00	0.73323	0.73388	0.73323	0.73374	594	0	2
2021.08.12	20:00:00	0.73371	0.73384	0.73306	0.73306	344	0	2
2021.08.12	21:00:00	0.73301	0.73422	0.73298	0.73357	173	0	36
2021.08.12	22:00:00	0.73357	0.73410	0.73357	0.73405	230	0	3
2021.08.12	23:00:00	0.73409	0.73431	0.73400	0.73408	220	0	3
2021.08.13	00:00:00	0.73409	0.73415	0.73345	0.73380	560	0	2
2021.08.13	01:00:00	0.73380	0.73402	0.73333	0.73399	700	0	2
2021.08.13	02:00:00	0.73398	0.73475	0.73384	0.73429	633	0	2
2021.08.13	03:00:00	0.73430	0.73469	0.73404	0.73435	489	0	2
2021.08.13	04:00:00	0.73434	0.73438	0.73388	0.73395	387	0	2
2021.08.13	05:00:00	0.73393	0.73405	0.73348	0.73365	571	0	2
2021.08.13	06:00:00	0.73364	0.73407	0.73344	0.73349	757	0	2
2021.08.13	07:00:00	0.73348	0.73432	0.73348	0.73416	1320	0	2
2021.08.13	08:00:00	0.73417	0.73433	0.73342	0.73411	793	0	2
2021.08.13	09:00:00	0.73412	0.73450	0.73397	0.73428	724	0	2
2021.08.13	10:00:00	0.73429	0.73449	0.73402	0.73441	667	0	2
2021.08.13	11:00:00	0.73443	0.73476	0.73410	0.73467	901	0	2
2021.08.13	12:00:00	0.73469	0.73546	0.73467	0.73538	1086	0	2
2021.08.13	13:00:00	0.73540	0.73588	0.73493	0.73495	1824	0	2
2021.08.13	14:00:00	0.73502	0.73768	0.73482	0.73749	3337	0	2
2021.08.13	15:00:00	0.73749	0.73797	0.73743	0.73766	2336	0	2
2021.08.13	16:00:00	0.73765	0.73814	0.73739	0.73739	843	0	2
