<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.02	05:00:00	0.88249	0.88275	0.88241	0.88252	1621	0	2
2021.02.02	06:00:00	0.88252	0.88256	0.88219	0.88221	1371	0	2
2021.02.02	07:00:00	0.88221	0.88258	0.88178	0.88243	2229	0	2
2021.02.02	08:00:00	0.88245	0.88250	0.88164	0.88210	3602	0	2
2021.02.02	09:00:00	0.88210	0.88210	0.88083	0.88164	2817	0	2
2021.02.02	10:00:00	0.88162	0.88183	0.87955	0.88022	3840	0	2
2021.02.02	11:00:00	0.88022	0.88045	0.87960	0.87975	2817	0	2
2021.02.02	12:00:00	0.87974	0.88111	0.87967	0.88098	2655	0	2
2021.02.02	13:00:00	0.88098	0.88198	0.88071	0.88191	3127	0	2
2021.02.02	14:00:00	0.88191	0.88370	0.88185	0.88304	4802	0	2
2021.02.02	15:00:00	0.88309	0.88346	0.88205	0.88255	4479	0	2
2021.02.02	16:00:00	0.88255	0.88270	0.88099	0.88101	3320	0	2
2021.02.02	17:00:00	0.88099	0.88108	0.88037	0.88070	2523	0	2
2021.02.02	18:00:00	0.88070	0.88094	0.88036	0.88056	1878	0	2
2021.02.02	19:00:00	0.88057	0.88080	0.88030	0.88036	1914	0	2
2021.02.02	20:00:00	0.88037	0.88127	0.88035	0.88121	1718	0	2
2021.02.02	21:00:00	0.88121	0.88148	0.88110	0.88115	1118	0	2
2021.02.02	22:00:00	0.88111	0.88164	0.88089	0.88117	527	0	8
2021.02.02	23:00:00	0.88145	0.88145	0.88100	0.88124	1280	0	2
2021.02.03	00:00:00	0.88122	0.88129	0.88086	0.88118	1247	0	2
2021.02.03	01:00:00	0.88119	0.88144	0.88046	0.88068	1990	0	2
2021.02.03	02:00:00	0.88068	0.88102	0.88042	0.88097	1303	0	2
2021.02.03	03:00:00	0.88097	0.88135	0.88093	0.88108	1200	0	2
2021.02.03	04:00:00	0.88108	0.88142	0.88095	0.88131	915	0	2
2021.02.03	05:00:00	0.88130	0.88166	0.88124	0.88157	1403	0	2
2021.02.03	06:00:00	0.88156	0.88230	0.88151	0.88170	1449	0	2
2021.02.03	07:00:00	0.88170	0.88188	0.88045	0.88052	2439	0	2
2021.02.03	08:00:00	0.88050	0.88104	0.88023	0.88084	3275	0	2
2021.02.03	09:00:00	0.88082	0.88160	0.88031	0.88159	3367	0	2
2021.02.03	10:00:00	0.88159	0.88170	0.88109	0.88119	2251	0	2
2021.02.03	11:00:00	0.88119	0.88183	0.88094	0.88156	1838	0	2
2021.02.03	12:00:00	0.88157	0.88193	0.88116	0.88132	3051	0	2
2021.02.03	13:00:00	0.88134	0.88177	0.88046	0.88051	3064	0	2
2021.02.03	14:00:00	0.88051	0.88162	0.87988	0.88006	3685	0	2
2021.02.03	15:00:00	0.88002	0.88063	0.87974	0.88027	4138	0	2
2021.02.03	16:00:00	0.88027	0.88089	0.88000	0.88085	2677	0	2
2021.02.03	17:00:00	0.88085	0.88148	0.88048	0.88059	2212	0	2
2021.02.03	18:00:00	0.88058	0.88184	0.88058	0.88174	1760	0	2
2021.02.03	19:00:00	0.88174	0.88179	0.88143	0.88152	1350	0	2
2021.02.03	20:00:00	0.88152	0.88258	0.88145	0.88236	2124	0	2
2021.02.03	21:00:00	0.88234	0.88262	0.88168	0.88184	1126	0	2
2021.02.03	22:00:00	0.88184	0.88216	0.88148	0.88180	612	0	20
2021.02.03	23:00:00	0.88180	0.88223	0.88172	0.88218	1173	0	2
2021.02.04	00:00:00	0.88218	0.88251	0.88202	0.88247	1256	0	2
2021.02.04	01:00:00	0.88247	0.88257	0.88223	0.88251	1578	0	2
2021.02.04	02:00:00	0.88251	0.88253	0.88199	0.88225	1062	0	2
2021.02.04	03:00:00	0.88225	0.88316	0.88211	0.88292	2013	0	2
2021.02.04	04:00:00	0.88292	0.88315	0.88272	0.88311	1222	0	2
2021.02.04	05:00:00	0.88311	0.88366	0.88295	0.88325	1993	0	2
2021.02.04	06:00:00	0.88324	0.88339	0.88258	0.88312	1690	0	2
2021.02.04	07:00:00	0.88311	0.88377	0.88299	0.88356	2791	0	2
2021.02.04	08:00:00	0.88357	0.88396	0.88284	0.88302	3770	0	2
2021.02.04	09:00:00	0.88302	0.88311	0.88183	0.88234	3448	0	2
2021.02.04	10:00:00	0.88234	0.88320	0.88197	0.88303	2707	0	2
2021.02.04	11:00:00	0.88303	0.88373	0.88236	0.88343	2645	0	2
2021.02.04	12:00:00	0.88343	0.88351	0.87749	0.87763	5361	0	2
