<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.08	02:00:00	1.25472	1.25480	1.25332	1.25346	1485	0	1
2021.10.08	03:00:00	1.25346	1.25526	1.25341	1.25487	740	0	2
2021.10.08	04:00:00	1.25487	1.25584	1.25434	1.25572	548	0	1
2021.10.08	05:00:00	1.25572	1.25575	1.25488	1.25552	1009	0	1
2021.10.08	06:00:00	1.25552	1.25585	1.25503	1.25549	1658	0	1
2021.10.08	07:00:00	1.25548	1.25591	1.25440	1.25454	3411	0	1
2021.10.08	08:00:00	1.25454	1.25544	1.25430	1.25458	2129	0	1
2021.10.08	09:00:00	1.25458	1.25487	1.25397	1.25398	1518	0	1
2021.10.08	10:00:00	1.25398	1.25417	1.25327	1.25407	1301	0	1
2021.10.08	11:00:00	1.25407	1.25443	1.25359	1.25400	1165	0	1
2021.10.08	12:00:00	1.25402	1.25402	1.24901	1.25006	5933	0	1
2021.10.08	13:00:00	1.25004	1.25193	1.24874	1.25058	6709	0	1
2021.10.08	14:00:00	1.25058	1.25058	1.24533	1.24587	6000	0	1
2021.10.08	15:00:00	1.24588	1.24844	1.24515	1.24781	3460	0	1
2021.10.08	16:00:00	1.24781	1.24923	1.24746	1.24765	2419	0	1
2021.10.08	17:00:00	1.24765	1.24843	1.24638	1.24656	3056	0	1
2021.10.08	18:00:00	1.24656	1.24688	1.24582	1.24594	3382	0	1
2021.10.08	19:00:00	1.24595	1.24759	1.24581	1.24703	1345	0	1
2021.10.08	20:00:00	1.24702	1.24762	1.24690	1.24744	841	0	1
2021.10.10	21:00:00	1.24709	1.24728	1.24705	1.24724	120	0	96
2021.10.10	22:00:00	1.24731	1.24827	1.24598	1.24767	1198	0	1
2021.10.10	23:00:00	1.24766	1.24865	1.24734	1.24848	629	0	3
2021.10.11	00:00:00	1.24849	1.24869	1.24624	1.24681	999	0	1
2021.10.11	01:00:00	1.24681	1.24697	1.24506	1.24624	1477	0	1
2021.10.11	02:00:00	1.24624	1.24671	1.24599	1.24652	920	0	3
2021.10.11	03:00:00	1.24652	1.24706	1.24611	1.24651	663	0	1
2021.10.11	04:00:00	1.24651	1.24681	1.24601	1.24611	564	0	1
2021.10.11	05:00:00	1.24611	1.24670	1.24501	1.24503	1074	0	1
2021.10.11	06:00:00	1.24503	1.24653	1.24466	1.24534	2004	0	1
2021.10.11	07:00:00	1.24534	1.24632	1.24462	1.24507	2854	0	1
2021.10.11	08:00:00	1.24507	1.24667	1.24462	1.24490	2229	0	1
2021.10.11	09:00:00	1.24490	1.24632	1.24488	1.24555	1349	0	1
2021.10.11	10:00:00	1.24555	1.24657	1.24541	1.24634	1224	0	2
2021.10.11	11:00:00	1.24632	1.24672	1.24523	1.24662	1509	0	1
2021.10.11	12:00:00	1.24662	1.24747	1.24627	1.24682	2163	0	1
2021.10.11	13:00:00	1.24682	1.24754	1.24511	1.24583	2763	0	1
2021.10.11	14:00:00	1.24586	1.24685	1.24490	1.24645	2071	0	1
2021.10.11	15:00:00	1.24645	1.24685	1.24529	1.24566	1703	0	1
2021.10.11	16:00:00	1.24566	1.24718	1.24564	1.24659	1218	0	1
2021.10.11	17:00:00	1.24659	1.24859	1.24657	1.24823	1700	0	1
2021.10.11	18:00:00	1.24823	1.24878	1.24786	1.24798	1201	0	1
2021.10.11	19:00:00	1.24795	1.24892	1.24779	1.24887	1732	0	1
2021.10.11	20:00:00	1.24887	1.24918	1.24790	1.24812	633	0	2
2021.10.11	21:00:00	1.24805	1.24851	1.24651	1.24790	200	0	42
2021.10.11	22:00:00	1.24797	1.24895	1.24793	1.24885	518	0	2
2021.10.11	23:00:00	1.24885	1.24901	1.24804	1.24814	283	0	3
2021.10.12	00:00:00	1.24814	1.24961	1.24757	1.24953	1667	0	1
2021.10.12	01:00:00	1.24948	1.24986	1.24857	1.24897	1930	0	1
2021.10.12	02:00:00	1.24897	1.24910	1.24827	1.24871	737	0	1
2021.10.12	03:00:00	1.24871	1.24915	1.24834	1.24901	610	0	1
2021.10.12	04:00:00	1.24901	1.24904	1.24846	1.24860	582	0	1
2021.10.12	05:00:00	1.24860	1.24878	1.24732	1.24768	1100	0	1
2021.10.12	06:00:00	1.24772	1.24865	1.24761	1.24787	2652	0	1
2021.10.12	07:00:00	1.24785	1.24903	1.24647	1.24754	3446	0	1
2021.10.12	08:00:00	1.24753	1.24794	1.24613	1.24661	2464	0	1
2021.10.12	09:00:00	1.24661	1.24695	1.24582	1.24664	1387	0	1
2021.10.12	10:00:00	1.24665	1.24709	1.24526	1.24555	2182	0	1
2021.10.12	11:00:00	1.24555	1.24616	1.24510	1.24612	1302	0	1
2021.10.12	12:00:00	1.24612	1.24860	1.24552	1.24761	2646	0	1
2021.10.12	13:00:00	1.24758	1.24827	1.24568	1.24648	4902	0	1
2021.10.12	14:00:00	1.24647	1.24785	1.24515	1.24588	5168	0	1
