<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.11	14:00:00	1.54939	1.55357	1.54939	1.55252	7635	0	3
2021.05.11	15:00:00	1.55252	1.55295	1.55024	1.55159	4564	0	3
2021.05.11	16:00:00	1.55159	1.55301	1.55071	1.55168	3988	0	3
2021.05.11	17:00:00	1.55170	1.55196	1.54938	1.54985	3956	0	3
2021.05.11	18:00:00	1.54985	1.55044	1.54841	1.54925	3642	0	3
2021.05.11	19:00:00	1.54926	1.55022	1.54864	1.54951	3037	0	3
2021.05.11	20:00:00	1.54951	1.54982	1.54756	1.54882	1238	0	3
2021.05.11	21:00:00	1.54874	1.54945	1.54681	1.54892	584	0	48
2021.05.11	22:00:00	1.54892	1.54965	1.54880	1.54944	928	0	5
2021.05.11	23:00:00	1.54941	1.54978	1.54911	1.54943	708	0	3
2021.05.12	00:00:00	1.54943	1.55234	1.54894	1.55154	2389	0	3
2021.05.12	01:00:00	1.55154	1.55302	1.55044	1.55283	2956	0	3
2021.05.12	02:00:00	1.55282	1.55370	1.55235	1.55297	2594	0	3
2021.05.12	03:00:00	1.55297	1.55630	1.55283	1.55603	2806	0	3
2021.05.12	04:00:00	1.55606	1.55638	1.55529	1.55576	2117	0	4
2021.05.12	05:00:00	1.55576	1.55602	1.55456	1.55532	2040	0	3
2021.05.12	06:00:00	1.55524	1.55540	1.55330	1.55361	3294	0	3
2021.05.12	07:00:00	1.55360	1.55435	1.55293	1.55360	4833	0	3
2021.05.12	08:00:00	1.55360	1.55656	1.55326	1.55470	3912	0	3
2021.05.12	09:00:00	1.55472	1.55492	1.55359	1.55477	3417	0	3
2021.05.12	10:00:00	1.55477	1.55534	1.55304	1.55348	2975	0	3
2021.05.12	11:00:00	1.55348	1.55438	1.55241	1.55249	3296	0	3
2021.05.12	12:00:00	1.55253	1.55785	1.55207	1.55499	8658	0	3
2021.05.12	13:00:00	1.55498	1.55749	1.55365	1.55532	11198	0	3
2021.05.12	14:00:00	1.55533	1.55897	1.55502	1.55835	9704	0	3
2021.05.12	15:00:00	1.55831	1.56127	1.55805	1.56099	6866	0	3
2021.05.12	16:00:00	1.56101	1.56285	1.56054	1.56093	5996	0	3
2021.05.12	17:00:00	1.56101	1.56148	1.55904	1.56141	5457	0	3
2021.05.12	18:00:00	1.56141	1.56264	1.56124	1.56253	4176	0	3
2021.05.12	19:00:00	1.56253	1.56426	1.56212	1.56320	4312	0	3
2021.05.12	20:00:00	1.56315	1.56345	1.56193	1.56238	1629	0	3
2021.05.12	21:00:00	1.56123	1.56182	1.55692	1.56099	554	0	0
2021.05.12	22:00:00	1.56148	1.56227	1.56148	1.56194	944	0	3
2021.05.12	23:00:00	1.56192	1.56217	1.56144	1.56194	966	0	4
2021.05.13	00:00:00	1.56193	1.56420	1.56192	1.56272	2702	0	3
2021.05.13	01:00:00	1.56272	1.56388	1.56048	1.56105	3213	0	3
2021.05.13	02:00:00	1.56105	1.56356	1.56105	1.56293	2404	0	3
2021.05.13	03:00:00	1.56293	1.56442	1.56272	1.56384	2291	0	3
2021.05.13	04:00:00	1.56382	1.56454	1.56317	1.56342	1643	0	3
2021.05.13	05:00:00	1.56342	1.56660	1.56310	1.56633	1922	0	3
2021.05.13	06:00:00	1.56633	1.56636	1.56369	1.56428	4873	0	3
2021.05.13	07:00:00	1.56427	1.56890	1.56419	1.56813	6483	0	3
2021.05.13	08:00:00	1.56811	1.56838	1.56443	1.56507	6420	0	3
2021.05.13	09:00:00	1.56507	1.56695	1.56400	1.56665	3989	0	3
2021.05.13	10:00:00	1.56665	1.56879	1.56610	1.56777	4722	0	3
2021.05.13	11:00:00	1.56779	1.56889	1.56652	1.56837	4279	0	3
2021.05.13	12:00:00	1.56837	1.56861	1.56498	1.56507	6373	0	3
2021.05.13	13:00:00	1.56508	1.56619	1.56330	1.56354	6514	0	3
2021.05.13	14:00:00	1.56350	1.56399	1.56150	1.56174	6375	0	3
2021.05.13	15:00:00	1.56171	1.56354	1.56161	1.56292	5684	0	3
