<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.19	1.16212	1.16443	1.15305	1.15886	125896	0	1
2018.06.20	1.15886	1.15999	1.15359	1.15766	104038	0	1
2018.06.21	1.15766	1.16335	1.15078	1.16096	139392	0	1
2018.06.22	1.16096	1.16749	1.16006	1.16539	122500	0	1
2018.06.24	1.16635	1.16692	1.16560	1.16692	3422	0	1
2018.06.25	1.16692	1.17130	1.16284	1.17022	105319	0	1
2018.06.26	1.17022	1.17205	1.16347	1.16498	121261	0	1
2018.06.27	1.16498	1.16721	1.15404	1.15597	132609	0	1
2018.06.28	1.15597	1.16006	1.15271	1.15641	124149	0	1
2018.06.29	1.15641	1.16903	1.15618	1.16831	138759	0	1
2018.07.01	1.16841	1.16894	1.16601	1.16737	6445	0	1
2018.07.02	1.16737	1.16824	1.15912	1.16395	91604	0	1
2018.07.03	1.16395	1.16731	1.16203	1.16595	98669	0	1
2018.07.04	1.16595	1.16817	1.16305	1.16591	69521	0	1
2018.07.05	1.16591	1.17203	1.16499	1.16911	101351	0	1
2018.07.06	1.16911	1.17679	1.16800	1.17435	85518	0	1
2018.07.08	1.17382	1.17540	1.17354	1.17500	5178	0	1
2018.07.09	1.17500	1.17908	1.17326	1.17501	86436	0	1
2018.07.10	1.17501	1.17626	1.16902	1.17358	81987	0	1
2018.07.11	1.17358	1.17584	1.16653	1.16758	115760	0	1
2018.07.12	1.16757	1.16957	1.16496	1.16637	92544	0	1
2018.07.13	1.16635	1.16867	1.16128	1.16856	86031	0	1
2018.07.15	1.16895	1.16910	1.16785	1.16829	2484	0	1
2018.07.16	1.16829	1.17254	1.16755	1.17103	82629	0	1
2018.07.17	1.17103	1.17446	1.16491	1.16579	96406	0	1
2018.07.18	1.16579	1.16649	1.16019	1.16435	95613	0	1
2018.07.19	1.16435	1.16785	1.15747	1.16453	136418	0	1
2018.07.20	1.16453	1.17388	1.16262	1.17209	140509	0	1
2018.07.22	1.17261	1.17343	1.17230	1.17333	1960	0	8
2018.07.23	1.17333	1.17497	1.16833	1.16910	74733	0	3
2018.07.24	1.16910	1.17165	1.16542	1.16812	74490	0	5
2018.07.25	1.16812	1.17382	1.16635	1.17309	81589	0	3
2018.07.26	1.17309	1.17433	1.16376	1.16410	76047	0	3
2018.07.27	1.16410	1.16640	1.16199	1.16565	63721	0	3
2018.07.29	1.16563	1.16600	1.16529	1.16598	1581	0	5
2018.07.30	1.16598	1.17184	1.16477	1.17074	51198	0	2
2018.07.31	1.17074	1.17455	1.16849	1.16863	70936	0	3
2018.08.01	1.16863	1.16993	1.16568	1.16626	62550	0	2
2018.08.02	1.16626	1.16671	1.15813	1.15858	61528	0	3
2018.08.03	1.15857	1.16102	1.15598	1.15672	65616	0	5
2018.08.05	1.15681	1.15708	1.15598	1.15606	1282	0	4
2018.08.06	1.15606	1.15701	1.15296	1.15561	48188	0	2
2018.08.07	1.15561	1.16078	1.15511	1.15996	47803	0	3
2018.08.08	1.15994	1.16278	1.15729	1.16114	49584	0	3
2018.08.09	1.16114	1.16189	1.15196	1.15201	59375	0	3
2018.08.10	1.15201	1.15360	1.13878	1.14111	110028	0	8
2018.08.12	1.13714	1.13994	1.13710	1.13975	3612	0	8
2018.08.13	1.13975	1.14324	1.13646	1.14046	99732	0	3
2018.08.14	1.14045	1.14290	1.13297	1.13492	81158	0	3
2018.08.15	1.13492	1.13546	1.13006	1.13452	79946	0	3
2018.08.16	1.13452	1.14088	1.13353	1.13732	88887	0	4
2018.08.17	1.13733	1.14445	1.13660	1.14381	71333	0	2
2018.08.19	1.14366	1.14398	1.14351	1.14373	1262	0	4
2018.08.20	1.14373	1.14918	1.13940	1.14914	63352	0	3
2018.08.21	1.14914	1.16008	1.14851	1.15740	85015	0	3
2018.08.22	1.15740	1.16226	1.15528	1.15965	74733	0	3
2018.08.23	1.15965	1.15972	1.15292	1.15398	73453	0	2
2018.08.24	1.15397	1.16394	1.15377	1.16218	74336	0	5
2018.08.26	1.16160	1.16287	1.16153	1.16277	1787	0	3
2018.08.27	1.16277	1.16932	1.15941	1.16801	64603	0	2
2018.08.28	1.16801	1.17333	1.16622	1.16949	72438	0	3
2018.08.29	1.16949	1.17098	1.16514	1.17058	83244	0	3
2018.08.30	1.17058	1.17178	1.16413	1.16624	80249	0	3
2018.08.31	1.16624	1.16897	1.15842	1.16021	84827	0	8
2018.09.02	1.15955	1.16037	1.15932	1.15971	2063	0	7
2018.09.03	1.15972	1.16275	1.15885	1.16167	50182	0	3
2018.09.04	1.16167	1.16171	1.15297	1.15825	70706	0	3
2018.09.05	1.15825	1.16398	1.15422	1.16318	77257	0	2
2018.09.06	1.16319	1.16588	1.16050	1.16242	78799	0	4
2018.09.07	1.16242	1.16491	1.15501	1.15526	82312	0	8
2018.09.09	1.15494	1.15594	1.15471	1.15549	2266	0	5
2018.09.10	1.15549	1.16158	1.15255	1.15940	58299	0	2
2018.09.11	1.15940	1.16438	1.15650	1.16017	61620	0	3
2018.09.12	1.16017	1.16493	1.15696	1.16273	67417	0	2
2018.09.13	1.16274	1.17007	1.16087	1.16899	65411	0	2
2018.09.14	1.16900	1.17213	1.16202	1.16219	60716	0	4
2018.09.16	1.16231	1.16321	1.16226	1.16250	1510	0	5
2018.09.17	1.16250	1.16978	1.16175	1.16702	51687	0	3
2018.09.18	1.16702	1.17241	1.16517	1.16787	76398	0	4
2018.09.19	1.16787	1.17146	1.16496	1.16702	72780	0	3
2018.09.20	1.16702	1.17842	1.16685	1.17789	71905	0	3
2018.09.21	1.17788	1.18024	1.17323	1.17537	70457	0	3
2018.09.23	1.17405	1.17514	1.17381	1.17458	1795	0	6
2018.09.24	1.17458	1.18148	1.17237	1.17494	61313	0	3
2018.09.25	1.17494	1.17921	1.17304	1.17659	66967	0	3
2018.09.26	1.17659	1.17974	1.17256	1.17487	77306	0	3
2018.09.27	1.17486	1.17568	1.16328	1.16345	86333	0	2
2018.09.28	1.16345	1.16509	1.15693	1.16020	76019	0	4
2018.09.30	1.16156	1.16166	1.16040	1.16044	1418	0	3
2018.10.01	1.16045	1.16243	1.15632	1.15752	65389	0	3
2018.10.02	1.15752	1.15798	1.15048	1.15501	70332	0	3
2018.10.03	1.15502	1.15933	1.14639	1.14833	85516	0	3
2018.10.04	1.14833	1.15424	1.14630	1.15160	82137	0	3
2018.10.05	1.15160	1.15494	1.14837	1.15234	86950	0	8
2018.10.07	1.15205	1.15275	1.15200	1.15247	2422	0	6
2018.10.08	1.15247	1.15292	1.14596	1.14920	64646	0	5
2018.10.09	1.14920	1.15029	1.14318	1.14950	90019	0	3
2018.10.10	1.14950	1.15450	1.14794	1.15351	81634	0	2
2018.10.11	1.15351	1.15989	1.15275	1.15918	113959	0	3
2018.10.12	1.15918	1.16101	1.15339	1.15584	75750	0	3
2018.10.14	1.15364	1.15525	1.15364	1.15505	1923	0	8
2018.10.15	1.15505	1.16059	1.15427	1.15835	68263	0	5
2018.10.16	1.15835	1.16209	1.15657	1.15734	67751	0	5
2018.10.17	1.15734	1.15801	1.14954	1.14978	78224	0	3
2018.10.18	1.14978	1.15268	1.14487	1.14551	85892	0	2
2018.10.19	1.14553	1.15342	1.14326	1.15142	85008	0	5
2018.10.21	1.15160	1.15175	1.15102	1.15110	1381	0	7
2018.10.22	1.15110	1.15498	1.14553	1.14652	67221	0	2
2018.10.23	1.14652	1.14931	1.14389	1.14694	87494	0	4
2018.10.24	1.14694	1.14761	1.13783	1.13985	89854	0	5
2018.10.25	1.13984	1.14322	1.13558	1.13737	83011	0	2
2018.10.26	1.13737	1.14206	1.13353	1.14021	83648	0	8
2018.10.28	1.13978	1.14035	1.13955	1.13976	2006	0	8
2018.10.29	1.13976	1.14160	1.13602	1.13752	74809	0	3
2018.10.30	1.13752	1.13874	1.13401	1.13449	65506	0	3
2018.10.31	1.13449	1.13598	1.13017	1.13143	73047	0	3
2018.11.01	1.13143	1.14238	1.13123	1.14024	78113	0	3
2018.11.02	1.14025	1.14555	1.13718	1.13859	81394	0	8
2018.11.04	1.13853	1.13991	1.13853	1.13972	5929	0	8
2018.11.05	1.13973	1.14236	1.13526	1.14079	62393	0	3
2018.11.06	1.14080	1.14414	1.13910	1.14408	66043	0	3
2018.11.07	1.14408	1.14994	1.13942	1.14322	103188	0	3
2018.11.08	1.14322	1.14465	1.13512	1.13675	81699	0	2
2018.11.09	1.13675	1.13685	1.13157	1.13343	77363	0	8
2018.11.11	1.13184	1.13279	1.13135	1.13235	4433	0	8
2018.11.12	1.13235	1.13303	1.12153	1.12232	73753	0	4
2018.11.13	1.12233	1.13200	1.12215	1.13106	89955	0	3
2018.11.14	1.13107	1.13472	1.12628	1.13117	95633	0	3
2018.11.15	1.13117	1.13620	1.12703	1.13241	101727	0	3
2018.11.16	1.13241	1.14199	1.13212	1.14140	77525	0	8
2018.11.18	1.14136	1.14208	1.14058	1.14133	3791	0	8
2018.11.19	1.14133	1.14640	1.13935	1.14537	55496	0	2
2018.11.20	1.14537	1.14719	1.13583	1.13718	68305	0	3
2018.11.21	1.13718	1.14243	1.13652	1.13882	65353	0	3
2018.11.22	1.13882	1.14337	1.13849	1.14023	51302	0	3
2018.11.23	1.14023	1.14208	1.13270	1.13296	53392	0	4
2018.11.25	1.13391	1.13402	1.13302	1.13371	3002	0	6
2018.11.26	1.13372	1.13834	1.13246	1.13327	58788	0	4
2018.11.27	1.13327	1.13434	1.12770	1.12966	72858	0	3
2018.11.28	1.12966	1.13875	1.12667	1.13671	78813	0	2
2018.11.29	1.13670	1.14013	1.13483	1.13922	73144	0	2
2018.11.30	1.13920	1.14001	1.13050	1.13155	65508	0	4
2018.12.02	1.13499	1.13500	1.13278	1.13418	3441	0	5
2018.12.03	1.13419	1.13793	1.13189	1.13539	62767	0	3
2018.12.04	1.13538	1.14185	1.13181	1.13421	83046	0	4
2018.12.05	1.13421	1.13609	1.13104	1.13483	50935	0	2
2018.12.06	1.13484	1.14123	1.13205	1.13755	92403	0	3
2018.12.07	1.13755	1.14233	1.13600	1.13962	79832	0	4
2018.12.09	1.13893	1.14064	1.13893	1.13993	4582	0	8
2018.12.10	1.13994	1.14423	1.13500	1.13555	88912	0	3
2018.12.11	1.13557	1.14001	1.13059	1.13212	82169	0	2
2018.12.12	1.13213	1.13868	1.13146	1.13722	83817	0	3
2018.12.13	1.13722	1.13930	1.13307	1.13624	74903	0	3
2018.12.14	1.13625	1.13646	1.12694	1.13053	66224	0	2
2018.12.16	1.12995	1.13082	1.12957	1.13041	7295	0	8
2018.12.17	1.13041	1.13574	1.13024	1.13490	60631	0	3
2018.12.18	1.13493	1.14018	1.13363	1.13753	71672	0	3
2018.12.19	1.13753	1.14388	1.13639	1.13862	92409	0	3
2018.12.20	1.13862	1.14855	1.13768	1.14562	103625	0	4
2018.12.21	1.14562	1.14736	1.13556	1.13665	90531	0	2
2018.12.23	1.13675	1.13734	1.13599	1.13720	1931	0	6
2018.12.24	1.13720	1.14381	1.13701	1.14164	62617	0	3
2018.12.26	1.14144	1.14147	1.13422	1.13599	43745	0	2
2018.12.27	1.13600	1.14538	1.13576	1.14300	98443	0	4
2018.12.28	1.14300	1.14723	1.14296	1.14398	80740	0	5
2018.12.30	1.14337	1.14402	1.14332	1.14386	1520	0	6
2018.12.31	1.14386	1.14655	1.14210	1.14558	55104	0	4
2019.01.02	1.14612	1.14969	1.12745	1.13123	115045	0	1
2019.01.03	1.13123	1.14111	1.13100	1.13903	137450	0	1
2019.01.04	1.13903	1.14193	1.13457	1.13930	109194	0	1
2019.01.06	1.13928	1.14130	1.13928	1.14105	3617	0	1
2019.01.07	1.14104	1.14827	1.14048	1.14791	81051	0	1
2019.01.08	1.14791	1.14847	1.14225	1.14574	85952	0	1
2019.01.09	1.14574	1.15582	1.14392	1.15542	117472	0	1
2019.01.10	1.15542	1.15699	1.14847	1.15084	108394	0	1
2019.01.11	1.15085	1.15405	1.14581	1.14659	94494	0	1
2019.01.13	1.14582	1.14686	1.14580	1.14598	2367	0	1
2019.01.14	1.14598	1.14822	1.14508	1.14727	80180	0	1
2019.01.15	1.14728	1.14898	1.13820	1.14143	99351	0	1
2019.01.16	1.14142	1.14250	1.13767	1.13996	63953	0	1
2019.01.17	1.13994	1.14061	1.13702	1.13920	65725	0	1
2019.01.18	1.13920	1.14104	1.13533	1.13606	56847	0	1
2019.01.20	1.13603	1.13682	1.13601	1.13654	1245	0	1
2019.01.21	1.13654	1.13913	1.13568	1.13690	39706	0	1
2019.01.22	1.13690	1.13741	1.13361	1.13634	53926	0	1
2019.01.23	1.13635	1.13945	1.13510	1.13862	56310	0	1
2019.01.24	1.13863	1.13916	1.12895	1.13128	80213	0	1
2019.01.25	1.13128	1.14176	1.13050	1.14004	70817	0	1
2019.01.27	1.14005	1.14136	1.14001	1.14129	2649	0	1
2019.01.28	1.14129	1.14438	1.13903	1.14297	69270	0	1
2019.01.29	1.14297	1.14503	1.14114	1.14350	91254	0	1
2019.01.30	1.14351	1.15018	1.14063	1.14855	98422	0	1
2019.01.31	1.14855	1.15143	1.14358	1.14484	95462	0	1
2019.02.01	1.14484	1.14885	1.14344	1.14539	62552	0	1
2019.02.03	1.14508	1.14582	1.14500	1.14545	1467	0	1
2019.02.04	1.14545	1.14605	1.14245	1.14350	51120	0	1
2019.02.05	1.14350	1.14407	1.14012	1.14090	51175	0	1
2019.02.06	1.14089	1.14091	1.13609	1.13656	50644	0	1
2019.02.07	1.13656	1.13677	1.13246	1.13383	53110	0	1
2019.02.08	1.13383	1.13510	1.13188	1.13189	42733	0	1
2019.02.10	1.13149	1.13250	1.13147	1.13240	2386	0	1
2019.02.11	1.13240	1.13301	1.12674	1.12786	47340	0	1
2019.02.12	1.12786	1.13398	1.12578	1.13338	51076	0	1
2019.02.13	1.13338	1.13416	1.12491	1.12647	52365	0	1
2019.02.14	1.12647	1.13100	1.12500	1.12948	61930	0	1
2019.02.15	1.12949	1.13063	1.12342	1.12914	56424	0	1
2019.02.17	1.12912	1.12962	1.12891	1.12951	1723	0	1
2019.02.18	1.12950	1.13339	1.12938	1.13115	35108	0	1
2019.02.19	1.13115	1.13576	1.12756	1.13399	59647	0	1
2019.02.20	1.13400	1.13712	1.13250	1.13463	57475	0	1
2019.02.21	1.13464	1.13664	1.13219	1.13399	62201	0	1
2019.02.22	1.13399	1.13557	1.13163	1.13311	52353	0	1
2019.02.24	1.13318	1.13423	1.13281	1.13423	2144	0	1
2019.02.25	1.13423	1.13676	1.13368	1.13649	51518	0	1
2019.02.26	1.13650	1.14029	1.13453	1.13931	58434	0	1
2019.02.27	1.13932	1.14037	1.13624	1.13797	57525	0	1
2019.02.28	1.13797	1.14196	1.13596	1.13732	61711	0	1
2019.03.01	1.13732	1.14086	1.13534	1.13641	55253	0	1
2019.03.03	1.13778	1.13824	1.13721	1.13750	2095	0	1
2019.03.04	1.13750	1.13752	1.13092	1.13366	51997	0	1
2019.03.05	1.13365	1.13386	1.12896	1.13061	50691	0	1
2019.03.06	1.13061	1.13246	1.12858	1.13131	45860	0	1
2019.03.07	1.13132	1.13203	1.11766	1.11983	63854	0	1
2019.03.08	1.11982	1.12462	1.11853	1.12303	61408	0	1
2019.03.10	1.12337	1.12376	1.12307	1.12318	1304	0	1
2019.03.11	1.12319	1.12734	1.12219	1.12594	53002	0	1
2019.03.12	1.12593	1.13050	1.12494	1.12866	60621	0	1
2019.03.13	1.12866	1.13387	1.12775	1.13305	51717	0	1
2019.03.14	1.13305	1.13362	1.12942	1.13066	56436	0	1
2019.03.15	1.13066	1.13444	1.13001	1.13239	43672	0	1
2019.03.17	1.13211	1.13279	1.13192	1.13195	1332	0	1
2019.03.18	1.13195	1.13591	1.13194	1.13362	40879	0	1
2019.03.19	1.13361	1.13617	1.13337	1.13543	41752	0	1
2019.03.20	1.13544	1.14483	1.13356	1.14285	59527	0	1
2019.03.21	1.14284	1.14376	1.13427	1.13739	63914	0	1
2019.03.22	1.13739	1.13908	1.12735	1.13004	69337	0	1
2019.03.24	1.12893	1.13010	1.12861	1.12957	2046	0	1
2019.03.25	1.12957	1.13314	1.12890	1.13153	53358	0	1
2019.03.26	1.13151	1.13260	1.12632	1.12741	53833	0	1
2019.03.27	1.12739	1.12857	1.12423	1.12522	68353	0	1
2019.03.28	1.12522	1.12614	1.12137	1.12300	63677	0	1
2019.03.29	1.12298	1.12467	1.12100	1.12179	59616	0	1
2019.03.31	1.12272	1.12313	1.12196	1.12233	1852	0	1
2019.04.01	1.12234	1.12500	1.11985	1.12051	53517	0	1
2019.04.02	1.12053	1.12161	1.11838	1.12034	47595	0	1
2019.04.03	1.12035	1.12548	1.12021	1.12447	48308	0	1
2019.04.04	1.12448	1.12477	1.12061	1.12224	43994	0	1
2019.04.05	1.12225	1.12473	1.12102	1.12169	38044	0	1
2019.04.07	1.12155	1.12212	1.12101	1.12183	1251	0	1
2019.04.08	1.12183	1.12746	1.12149	1.12558	38620	0	1
2019.04.09	1.12559	1.12843	1.12556	1.12656	40760	0	1
2019.04.10	1.12658	1.12869	1.12297	1.12760	47092	0	1
2019.04.11	1.12761	1.12875	1.12501	1.12603	39177	0	1
2019.04.12	1.12604	1.13240	1.12574	1.12981	40040	0	1
2019.04.14	1.13032	1.13074	1.12989	1.13031	1512	0	1
2019.04.15	1.13033	1.13211	1.12977	1.13045	35188	0	1
2019.04.16	1.13044	1.13141	1.12788	1.12847	47061	0	1
2019.04.17	1.12847	1.13239	1.12815	1.12966	40553	0	1
2019.04.18	1.12966	1.13041	1.12258	1.12351	48274	0	1
2019.04.19	1.12351	1.12478	1.12326	1.12397	18933	0	1
2019.04.21	1.12404	1.12457	1.12373	1.12443	1153	0	1
2019.04.22	1.12444	1.12622	1.12359	1.12586	15776	0	1
2019.04.23	1.12586	1.12614	1.11923	1.12238	38718	0	1
2019.04.24	1.12242	1.12243	1.11408	1.11535	52757	0	1
2019.04.25	1.11536	1.11626	1.11180	1.11355	45150	0	1
2019.04.26	1.11356	1.11741	1.11111	1.11477	47006	0	1
2019.04.28	1.11452	1.11518	1.11450	1.11494	1379	0	1
2019.04.29	1.11494	1.11870	1.11451	1.11850	31053	0	1
2019.04.30	1.11847	1.12294	1.11758	1.12159	45867	0	1
2019.05.01	1.12159	1.12649	1.11873	1.12025	43578	0	1
2019.05.02	1.12025	1.12192	1.11708	1.11731	45323	0	1
2019.05.03	1.11731	1.12049	1.11350	1.12018	48701	0	1
2019.05.05	1.11742	1.12004	1.11678	1.11848	4045	0	1
2019.05.06	1.11848	1.12094	1.11792	1.12013	38163	0	1
2019.05.07	1.12012	1.12180	1.11667	1.11897	46518	0	1
2019.05.08	1.11896	1.12139	1.11829	1.11979	54883	0	1
2019.05.09	1.11980	1.12511	1.11736	1.12186	62555	0	1
2019.05.10	1.12187	1.12537	1.12179	1.12343	51447	0	1
2019.05.12	1.12326	1.12417	1.12316	1.12359	2477	0	1
2019.05.13	1.12359	1.12636	1.12194	1.12322	45673	0	1
2019.05.14	1.12324	1.12441	1.12014	1.12035	39956	0	1
2019.05.15	1.12033	1.12247	1.11781	1.12071	46590	0	1
2019.05.16	1.12072	1.12241	1.11663	1.11733	38343	0	1
2019.05.17	1.11732	1.11845	1.11554	1.11585	42942	0	1
2019.05.19	1.11596	1.11668	1.11596	1.11649	1752	0	1
2019.05.20	1.11649	1.11749	1.11508	1.11673	33746	0	1
2019.05.21	1.11674	1.11881	1.11421	1.11645	41128	0	1
2019.05.22	1.11645	1.11805	1.11488	1.11554	34212	0	1
2019.05.23	1.11555	1.11879	1.11070	1.11843	48988	0	1
2019.05.24	1.11841	1.12122	1.11773	1.12054	37625	0	1
2019.05.26	1.12098	1.12116	1.12070	1.12070	983	0	1
2019.05.27	1.12071	1.12153	1.11870	1.11935	18616	0	1
2019.05.28	1.11936	1.11985	1.11592	1.11683	40056	0	1
2019.05.29	1.11683	1.11726	1.11244	1.11369	43376	0	1
2019.05.30	1.11368	1.11435	1.11161	1.11297	34979	0	1
2019.05.31	1.11298	1.11799	1.11253	1.11684	52828	0	1
2019.06.02	1.11619	1.11743	1.11599	1.11738	2167	0	1
2019.06.03	1.11738	1.12622	1.11603	1.12459	52090	0	1
2019.06.04	1.12459	1.12774	1.12268	1.12538	57849	0	1
2019.06.05	1.12538	1.13066	1.12196	1.12287	62194	0	1
2019.06.06	1.12288	1.13090	1.12005	1.12758	60322	0	1
2019.06.07	1.12759	1.13479	1.12514	1.13312	52870	0	1
2019.06.09	1.13236	1.13305	1.13145	1.13192	2049	0	1
2019.06.10	1.13193	1.13246	1.12902	1.13181	38457	0	1
2019.06.11	1.13182	1.13376	1.13016	1.13296	49635	0	1
2019.06.12	1.13296	1.13435	1.12826	1.12925	50920	0	1
2019.06.13	1.12925	1.13039	1.12685	1.12796	44533	0	1
2019.06.14	1.12795	1.12892	1.12026	1.12107	49558	0	1
2019.06.16	1.12089	1.12173	1.12089	1.12156	1612	0	1
2019.06.17	1.12157	1.12472	1.12038	1.12244	32889	0	1
2019.06.18	1.12244	1.12430	1.11815	1.11980	62204	0	1
2019.06.19	1.11980	1.12543	1.11873	1.12359	57891	0	1
2019.06.20	1.12359	1.13173	1.12353	1.12945	73108	0	1
2019.06.21	1.12946	1.13778	1.12832	1.13686	65625	0	1
2019.06.23	1.13699	1.13852	1.13663	1.13851	2667	0	1
2019.06.24	1.13852	1.14041	1.13726	1.13994	45608	0	1
2019.06.25	1.13994	1.14121	1.13443	1.13682	71579	0	1
2019.06.26	1.13681	1.13914	1.13476	1.13736	57896	0	1
2019.06.27	1.13738	1.13816	1.13479	1.13713	49670	0	1
2019.06.28	1.13714	1.13941	1.13508	1.13695	46451	0	1
2019.06.30	1.13600	1.13713	1.13586	1.13602	3671	0	1
2019.07.01	1.13603	1.13641	1.12803	1.12871	52661	0	1
2019.07.02	1.12870	1.13212	1.12754	1.12905	44601	0	1
2019.07.03	1.12906	1.13126	1.12688	1.12875	42319	0	1
2019.07.04	1.12874	1.12952	1.12733	1.12853	19107	0	1
2019.07.05	1.12854	1.12862	1.12075	1.12260	43444	0	1
2019.07.07	1.12220	1.12292	1.12220	1.12269	1358	0	1
2019.07.08	1.12269	1.12345	1.12071	1.12153	32073	0	1
2019.07.09	1.12152	1.12189	1.11935	1.12044	33872	0	1
2019.07.10	1.12045	1.12644	1.12020	1.12584	51307	0	1
2019.07.11	1.12586	1.12859	1.12453	1.12499	51679	0	1
2019.07.12	1.12499	1.12750	1.12384	1.12697	43014	0	1
2019.07.14	1.12669	1.12747	1.12619	1.12712	2097	0	1
2019.07.15	1.12711	1.12840	1.12535	1.12600	34470	0	1
2019.07.16	1.12600	1.12635	1.12020	1.12118	43094	0	1
2019.07.17	1.12118	1.12337	1.12000	1.12273	36136	0	1
2019.07.18	1.12274	1.12821	1.12053	1.12612	58166	0	1
2019.07.19	1.12612	1.12685	1.12035	1.12201	47044	0	1
2019.07.21	1.12139	1.12199	1.12138	1.12177	1874	0	1
2019.07.22	1.12177	1.12253	1.12039	1.12043	34822	0	1
2019.07.23	1.12045	1.12081	1.11460	1.11513	35852	0	1
2019.07.24	1.11511	1.11559	1.11270	1.11421	36951	0	1
2019.07.25	1.11422	1.11878	1.11015	1.11449	52981	0	1
2019.07.26	1.11448	1.11510	1.11121	1.11268	31510	0	1
2019.07.28	1.11235	1.11327	1.11218	1.11295	1300	0	1
2019.07.29	1.11295	1.11512	1.11131	1.11424	30323	0	1
2019.07.30	1.11424	1.11613	1.11321	1.11570	39777	0	1
2019.07.31	1.11571	1.11622	1.10602	1.10717	62020	0	1
2019.08.01	1.10717	1.10958	1.10271	1.10791	79072	0	1
2019.08.02	1.10789	1.11165	1.10698	1.11051	80651	0	1
2019.08.04	1.11032	1.11114	1.11026	1.11079	2255	0	1
2019.08.05	1.11080	1.12452	1.11067	1.12421	80237	0	1
2019.08.06	1.12420	1.12496	1.11676	1.12055	72968	0	1
2019.08.07	1.12056	1.12419	1.11790	1.12042	92131	0	1
2019.08.08	1.12041	1.12325	1.11771	1.11862	63251	0	1
2019.08.09	1.11863	1.12231	1.11834	1.12007	49872	0	1
2019.08.11	1.11994	1.12083	1.11966	1.12075	1224	0	1
2019.08.12	1.12075	1.12308	1.11621	1.12163	51275	0	1
2019.08.13	1.12163	1.12287	1.11689	1.11766	70507	0	1
2019.08.14	1.11766	1.11910	1.11308	1.11432	65213	0	1
2019.08.15	1.11431	1.11585	1.10915	1.11105	79089	0	1
2019.08.16	1.11106	1.11114	1.10664	1.10893	48853	0	1
2019.08.18	1.10927	1.11013	1.10898	1.10922	2350	0	1
2019.08.19	1.10919	1.11139	1.10762	1.10817	36154	0	1
2019.08.20	1.10819	1.11069	1.10658	1.10975	39767	0	1
2019.08.21	1.10975	1.11072	1.10805	1.10904	34165	0	1
2019.08.22	1.10904	1.11134	1.10637	1.10838	48241	0	1
2019.08.23	1.10837	1.11533	1.10519	1.11450	62590	0	1
2019.08.25	1.11479	1.11641	1.11398	1.11434	6893	0	1
2019.08.26	1.11434	1.11530	1.10943	1.11015	82836	0	1
2019.08.27	1.11016	1.11161	1.10858	1.10896	54678	0	1
2019.08.28	1.10896	1.10980	1.10734	1.10857	50598	0	1
2019.08.29	1.10856	1.10934	1.10421	1.10592	48991	0	1
2019.08.30	1.10592	1.10601	1.09633	1.09937	52018	0	1
2019.09.01	1.09889	1.09967	1.09830	1.09904	2728	0	1
2019.09.02	1.09905	1.09932	1.09581	1.09644	32015	0	1
2019.09.03	1.09645	1.09789	1.09261	1.09727	54813	0	1
2019.09.04	1.09724	1.10386	1.09717	1.10349	50393	0	1
2019.09.05	1.10349	1.10849	1.10168	1.10341	55310	0	1
2019.09.06	1.10343	1.10574	1.10204	1.10251	51365	0	1
2019.09.08	1.10232	1.10276	1.10198	1.10204	1232	0	1
2019.09.09	1.10203	1.10682	1.10157	1.10472	41380	0	1
2019.09.10	1.10472	1.10597	1.10307	1.10503	41339	0	1
2019.09.11	1.10504	1.10557	1.09853	1.10136	39468	0	1
2019.09.12	1.10137	1.10875	1.09268	1.10562	74813	0	1
2019.09.13	1.10562	1.11097	1.10562	1.10758	49707	0	1
2019.09.15	1.10734	1.10865	1.10696	1.10832	3589	0	1
2019.09.16	1.10830	1.10844	1.09935	1.10032	47561	0	1
2019.09.17	1.10032	1.10757	1.09904	1.10739	53629	0	1
2019.09.18	1.10738	1.10749	1.10139	1.10293	52008	0	1
2019.09.19	1.10293	1.10737	1.10229	1.10447	53600	0	1
2019.09.20	1.10445	1.10677	1.09964	1.10196	47896	0	1
2019.09.22	1.10119	1.10200	1.10116	1.10187	1980	0	1
2019.09.23	1.10187	1.10255	1.09663	1.09941	49500	0	1
2019.09.24	1.09940	1.10242	1.09840	1.10137	50503	0	1
2019.09.25	1.10137	1.10171	1.09376	1.09514	53330	0	1
2019.09.26	1.09512	1.09676	1.09088	1.09224	50018	0	1
2019.09.27	1.09225	1.09588	1.09049	1.09410	45417	0	1
2019.09.29	1.09404	1.09463	1.09394	1.09424	1423	0	1
2019.09.30	1.09422	1.09480	1.08848	1.08994	40969	0	1
2019.10.01	1.08994	1.09430	1.08792	1.09341	55252	0	1
2019.10.02	1.09342	1.09637	1.09042	1.09606	49038	0	1
2019.10.03	1.09605	1.09995	1.09411	1.09747	61355	0	1
2019.10.04	1.09748	1.09975	1.09571	1.09771	46735	0	1
2019.10.06	1.09800	1.09840	1.09723	1.09835	1525	0	1
2019.10.07	1.09834	1.10007	1.09621	1.09717	38755	0	1
2019.10.08	1.09718	1.09961	1.09411	1.09600	51007	0	1
2019.10.09	1.09599	1.09901	1.09550	1.09844	43063	0	1
2019.10.10	1.09843	1.10339	1.09798	1.10108	59673	0	1
2019.10.11	1.10108	1.10629	1.10009	1.10353	63409	0	1
